gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,padj
SEC13,seq.14689.3,-0.18630187157293635,-0.41013173101389844,0.03752798786802572,10.862481484535508,-3.9432962825926183,1.466467834549593e-4,0.0038474783368273873,0.6332663715004374,bridging fibrosis,0.0038474783368273873
HSPA5,seq.16588.10,0.5135481630199297,-0.1045743917558255,1.1316707177956848,13.08160746440849,3.9364558786181707,1.5046033665736065e-4,0.003927952088451588,0.6095080044802845,bridging fibrosis,0.003927952088451588
AGXT,seq.24646.47,0.5864491128178022,-0.1195320374125457,1.2924302630481501,9.144625510986193,3.93582723875827,1.5080287297312403e-4,0.003927952088451588,0.6073904476227927,bridging fibrosis,0.003927952088451588
AK1,seq.5012.67,-0.2740714566679192,-0.6043385996783006,0.05619568634246214,14.263281477019497,-3.931503367496482,1.530406904528708e-4,0.0039690917956934834,0.5935247456808979,bridging fibrosis,0.0039690917956934834
GPNMB,seq.8289.8,0.24413492116305877,-0.05011820669323061,0.5383880490193481,9.852495287435028,3.930740480647135,1.5348255176694136e-4,0.0039690917956934834,0.5908610763205369,bridging fibrosis,0.0039690917956934834
CSF1,seq.3738.54,0.19846542500963507,-0.04099030084608221,0.4379211508653523,10.415268204869921,3.9266287829404987,1.5576062798408423e-4,0.004013617610375599,0.5771230830428191,bridging fibrosis,0.004013617610375599
H2AC1,seq.22402.12,0.4841308156410092,-0.10032144276690064,1.068583074048919,10.41455442922786,3.924754397761322,1.5695977712724607e-4,0.00403012381485082,0.5701324937778178,bridging fibrosis,0.00403012381485082
MUC16,seq.15565.102,0.4394229089786734,-0.09153952507786212,0.970385343035209,6.3423782596489255,3.9211883002359125,1.589932424436667e-4,0.004067859022095941,0.5581496552682781,bridging fibrosis,0.004067859022095941
KIAA1549L,seq.11145.72,0.22016608060664858,-0.04649313146151132,0.48682529267480845,9.084491330589564,3.911596358960877,1.6444213052650556e-4,0.0041924027270273416,0.5266371112201682,bridging fibrosis,0.0041924027270273416
WNT3A,seq.13236.25,-0.27306402531894025,-0.6040917934818665,0.05796374284398598,11.668140518772708,-3.908051476465144,1.6655565459986092e-4,0.0042313346758380155,0.5147524644383417,bridging fibrosis,0.0042313346758380155
IL18R1,seq.3446.7,0.3914457333639624,-0.08391293229709218,0.8668043990250169,12.909474431838893,3.901655741875291,1.7058486654281208e-4,0.00430522559758342,0.4926581282122937,bridging fibrosis,0.00430522559758342
AMIGO2,seq.6914.15,0.2024550945891478,-0.04340068469934566,0.44831087387764124,11.910155251135768,3.9012924004588005,1.7065759125555897e-4,0.00430522559758342,0.49211382302702855,bridging fibrosis,0.00430522559758342
H2BC26,seq.18823.52,0.6045422255038894,-0.1308725924933235,1.3399570435011023,10.925593900561003,3.8948708642719723,1.747968482684865e-4,0.0043826022387535865,0.4699651498511255,bridging fibrosis,0.0043826022387535865
COL11A2,seq.11278.4,-0.44312069354474376,-0.9822005559513556,0.095959168861868,12.16283228532896,-3.894643604693733,1.7493963198351116e-4,0.0043826022387535865,0.4692055518432312,bridging fibrosis,0.0043826022387535865
DTX1,seq.11430.49,-0.22935117462930663,-0.509064189974765,0.05036184071615171,11.255703185782789,-3.8846196907146466,1.8119206642293797e-4,0.0045235320388979155,0.43639429545990716,bridging fibrosis,0.0045235320388979155
ACAT1,seq.19197.95,0.696451696044615,-0.15347532950786824,1.5463787215970983,12.781139063536251,3.8824704623232966,1.8275255759231938e-4,0.0045400684525103195,0.4285655187779298,bridging fibrosis,0.0045400684525103195
FAM3B,seq.9177.6,0.4013902058402426,-0.08852269666657442,0.8913031083470596,13.6747418059755,3.8819209990566295,1.831129479806657e-4,0.0045400684525103195,0.42673335054867856,bridging fibrosis,0.0045400684525103195
NRP2,seq.15387.44,0.1615854553898368,-0.03590294737610508,0.35907385815577864,14.392227857636566,3.8763312527668514,1.8665709438899926e-4,0.0046120922466322935,0.4087602458092485,bridging fibrosis,0.0046120922466322935
PXDN,seq.13463.1,0.452574163772462,-0.10126037521734138,1.0064087027622655,10.52872559415398,3.8717608157383743,1.899003746210968e-4,0.004676215709526325,0.392889067828591,bridging fibrosis,0.004676215709526325
H2AC25,seq.14144.3,0.3810328586178328,-0.0856437976191346,0.8477095148548002,10.714663979502339,3.8685227073094404,1.9211351528738302e-4,0.004714622492511798,0.3821164853404815,bridging fibrosis,0.004714622492511798
PSMA5,seq.18925.24,-0.27266624089950764,-0.6077978686215957,0.06246538682258035,11.88352718234726,-3.854572054336558,2.017620692916076e-4,0.004927125846832737,0.3364220065561989,bridging fibrosis,0.004927125846832737
SFRP1,seq.3221.54,0.3345123175923906,-0.076700756801238,0.7457253919860192,10.494010144597187,3.854286542708994,2.0213849628031741e-4,0.004927125846832737,0.3348346214716891,bridging fibrosis,0.004927125846832737
HGF,seq.2681.23,0.3447129982881064,-0.08034462197481274,0.7697706185510256,10.441189250775778,3.8424537817698248,2.1084853970522563e-4,0.005122128666576441,0.29563348521703414,bridging fibrosis,0.005122128666576441
LAG3,seq.9950.229,0.3698087410134117,-0.08633749819569914,0.8259549802225226,11.354283108909328,3.8412438019302875,2.1175908387654696e-4,0.005126985873051296,0.2916299496106882,bridging fibrosis,0.005126985873051296
CD163,seq.5028.59,0.36619847280563245,-0.08609432452600307,0.818491270137268,11.568086706642037,3.8361506665529377,2.1563304786938891e-4,0.005203319198587428,0.2747882535434938,bridging fibrosis,0.005203319198587428
FAM20B,seq.7198.197,0.16619388481877717,-0.04014830172643838,0.3725360713639927,9.735815470061553,3.8158142443701095,2.3159578833861454e-4,0.005555611105242009,0.20832200451952776,bridging fibrosis,0.005555611105242009
IL18R1,seq.14079.14,0.43334946656328005,-0.10473212096860801,0.9714310540951681,11.813718738576979,3.815829260323949,2.317725492276985e-4,0.005555611105242009,0.20775623951258115,bridging fibrosis,0.005555611105242009
BMP7,seq.2972.57,0.2843964947887753,-0.06882227093148408,0.6376152605090347,9.233928018898142,3.814865842168587,2.3256557707500365e-4,0.005556161054954143,0.2045849080544606,bridging fibrosis,0.005556161054954143
ANG,seq.4874.3,-0.2967047335654215,-0.6656700155497148,0.0722605484188718,11.715697253813119,-3.8099351392709533,2.3656433828612538e-4,0.005633041916615163,0.18868351800469174,bridging fibrosis,0.005633041916615163
CTSA,seq.3179.51,0.47387862448802615,-0.11604363373381615,1.0638008827098684,13.21779282122638,3.806020606779631,2.3996817234750862e-4,0.00568665378103287,0.1754965566152844,bridging fibrosis,0.00568665378103287
COL13A1,seq.6570.1,-0.19806519348798335,-0.4446578956865998,0.048527508710633105,10.310848761025616,-3.805293474625305,2.4039215567775823e-4,0.00568665378103287,0.17371603461238028,bridging fibrosis,0.00568665378103287
TNFRSF13C,seq.5383.14,-0.2583940614046151,-0.5804391288241918,0.06365100601496154,9.707536471365813,-3.8014656805641764,2.4379790824930462e-4,0.005748372248427232,0.16075056076507277,bridging fibrosis,0.005748372248427232
H2BC21,seq.14143.8,0.5087756963166711,-0.12567429130044283,1.1432256839337849,12.481047368736128,3.7995114972079067,2.4555833119977295e-4,0.005771020715330169,0.15412300072769547,bridging fibrosis,0.005771020715330169
PGM5,seq.25117.17,0.3776275897912071,-0.09400609702648588,0.8492612766089,11.671051199655034,3.79365382265111,2.506947770624771e-4,0.005872606547096663,0.13491192317571343,bridging fibrosis,0.005872606547096663
S100A11,seq.14011.17,0.31790158945740626,-0.0795841285505467,0.7153873074653592,11.671899722123122,3.7893589307346938,2.545034337311562e-4,0.0059425316322663175,0.12090583818286849,bridging fibrosis,0.0059425316322663175
CKM,seq.2670.67,-0.5177823192602059,-1.1656595885699232,0.13009495004951144,9.486494319319942,-3.7866334965162483,2.5698543188532437e-4,0.0059811286808148885,0.11191701243779395,bridging fibrosis,0.0059811286808148885
MIA,seq.2687.2,-0.2695173897694502,-0.6070912007847309,0.06805642124583045,10.883728158937476,-3.7826462992806085,2.6051187229675544e-4,0.006043707905534053,0.09919630248877365,bridging fibrosis,0.006043707905534053
PLXDC2,seq.10576.7,0.19121885118119503,-0.048721840288409396,0.4311595426507995,9.118228130676913,3.7756089953663032,2.6695787903739193e-4,0.006173400952739688,0.07646075715951106,bridging fibrosis,0.006173400952739688
IKBKB,seq.24940.3,-0.24209203345300065,-0.546392485805815,0.06220841889981374,10.205595699754019,-3.769172573225329,2.7311923860536447e-4,0.006295703854753049,0.055328461232321935,bridging fibrosis,0.006295703854753049
TNC,seq.6042.52,0.25362660734203474,-0.06652152299173902,0.5737747376758084,14.162169286427016,3.7532202946564555,2.888171583932487e-4,0.006636356043972259,0.003487342382340941,bridging fibrosis,0.006636356043972259
DKK3,seq.3607.71,0.29473807388088796,-0.07746108706509014,0.6669372348268661,10.572660276086417,3.75197253156843,2.903076710929774e-4,0.006649428085510578,-0.0011451236203150472,bridging fibrosis,0.006649428085510578
THY1,seq.20564.53,0.38570988508594545,-0.10215142988216769,0.8735712000540585,9.236586825026546,3.7459604357261576,2.9649036187686875e-4,0.006752709147780704,-0.020676579477457047,bridging fibrosis,0.006752709147780704
METRNL,seq.21705.33,0.18651105999179765,-0.04940042748496254,0.42242254746855784,10.199672556580051,3.745551000216458,2.966886763473989e-4,0.006752709147780704,-0.021434638582855214,bridging fibrosis,0.006752709147780704
PCDH9,seq.10558.26,0.34511471393520227,-0.09163570300720442,0.781865130877609,12.052740464848645,3.7439405714473954,2.985954729472685e-4,0.006774736909794158,-0.027233197150628108,bridging fibrosis,0.006774736909794158
PCBD2,seq.6899.37,-0.2946562354915767,-0.667805042052271,0.0784925710691175,10.627405233425412,-3.741384804040759,3.012794621032077e-4,0.006814204761989478,-0.03552556828867637,bridging fibrosis,0.006814204761989478
CFHR5,seq.3666.17,-0.3713354606627854,-0.8418751242333428,0.09920420290777199,15.399162544935818,-3.739116402684222,3.036808544717797e-4,0.006847054265668408,-0.04288197872039756,bridging fibrosis,0.006847054265668408
BMP6,seq.8459.10,0.31200047513563633,-0.0835666922510181,0.7075676425222908,8.801251477040317,3.7370922361269376,3.0583903600089375e-4,0.00687423253815093,-0.04944349267920245,bridging fibrosis,0.00687423253815093
HEXB,seq.15470.11,0.4503378728759719,-0.12076588750277312,1.021441633254717,10.036623025809176,3.7361323404232927,3.068675696367894e-4,0.006875930170588309,-0.052554140911474256,bridging fibrosis,0.006875930170588309
CCL8,seq.2785.15,-0.08796844507874077,-0.19960877859311027,0.02367188843562873,7.626321614419084,-3.7330688842227397,3.099374052002103e-4,0.006923214794178072,-0.0619139467789136,bridging fibrosis,0.006923214794178072
CD300A,seq.5630.48,0.3382760264431662,-0.0912291820574167,0.7677812349437491,13.694040535643712,3.731655852610242,3.1170769588159355e-4,0.006941268598104004,-0.06705272023577358,bridging fibrosis,0.006941268598104004
SFTA2,seq.10580.14,0.36221818624731156,-0.09805152346065649,0.8224878959552796,8.329675105910699,3.7286932412348923,3.1495074958698107e-4,0.006991906640830979,-0.07664088587973517,bridging fibrosis,0.006991906640830979
NDUFAF5,seq.22509.9,0.20310811497433512,-0.055420980118586816,0.46163721006725705,12.058091963485412,3.72201451975034,3.22138166121068e-4,0.007129530271667195,-0.09767773661632617,bridging fibrosis,0.007129530271667195
GLUD2,seq.25068.131,-0.17425414307000567,-0.3964516862477036,0.04794340010769227,10.961444442585597,-3.7153871399854443,3.296700715887693e-4,0.007273913047440277,-0.11908053939511198,bridging fibrosis,0.007273913047440277
LIN7A,seq.18910.45,0.5010167996238803,-0.1386655065041692,1.14069910575193,9.407157533770423,3.7109640680836087,3.350379079329336e-4,0.007354424556498559,-0.13389889590710968,bridging fibrosis,0.007354424556498559
UNC5B,seq.7776.20,0.26925820015648333,-0.07457417407311867,0.6130905743860853,13.366762229665412,3.710072409509062,3.3583066153328997e-4,0.007354424556498559,-0.13622330571582353,bridging fibrosis,0.007354424556498559
IGFBP2,seq.22985.160,0.5196876696861492,-0.1440379291489906,1.183413268521289,14.639675101833967,3.7098183376296716,3.3637700674213784e-4,0.007354424556498559,-0.13759202360532274,bridging fibrosis,0.007354424556498559
CXCL10,seq.4141.79,0.3817887974626737,-0.10637511523891086,0.8699527101642582,9.869576167507304,3.705580981446769,3.413737866976808e-4,0.007441123477413194,-0.15124312670720652,bridging fibrosis,0.007441123477413194
CXCL8,seq.3447.64,0.39944781338474306,-0.1116875440479223,0.9105831708174084,9.747776794884905,3.7027374875698764,3.4476630732283936e-4,0.0074924364678743555,-0.1603971114800462,bridging fibrosis,0.0074924364678743555
SPATC1L,seq.23245.5,-0.17837516765007372,-0.40678633782629575,0.050036002526148315,11.466969209768429,-3.699791660068272,3.480590821685842e-4,0.007541280113652658,-0.16933118352634136,bridging fibrosis,0.007541280113652658
MOB1A,seq.12426.19,-0.2295539956328931,-0.5240013659807401,0.06489337471495385,12.04430598686258,-3.693493933046359,3.5575734979695117e-4,0.007660179145863155,-0.18957774339265931,bridging fibrosis,0.007660179145863155
CD300C,seq.5066.134,0.3162036736694168,-0.08941017253404737,0.721817519872881,11.369080972635215,3.6936261678420306,3.5585366715168665e-4,0.007660179145863155,-0.18969298150945058,bridging fibrosis,0.007660179145863155
DPYSL3,seq.12707.26,-0.23437125148563764,-0.5351189575723395,0.06637645460106423,10.351230963026616,-3.6920380508477666,3.5758645731362524e-4,0.007660179145863155,-0.19430957595705323,bridging fibrosis,0.007660179145863155
CDCP1,seq.16818.200,0.5616916869115123,-0.1591303773760765,1.282513751199101,11.314689146365286,3.6920597720218113,3.577935373743428e-4,0.007660179145863155,-0.19472392860851961,bridging fibrosis,0.007660179145863155
CNDP1,seq.5456.59,-0.5313685477385199,-1.213800849279696,0.15106375380265613,12.708641365447683,-3.6892243657972448,3.613305303138938e-4,0.007713017089392734,-0.20382655232363955,bridging fibrosis,0.007713017089392734
IL5RA,seq.13686.2,0.4414413353967554,-0.12612807467100057,1.0090107454645114,10.512675780578023,3.6851300192841348,3.6649655001387414e-4,0.007800214183923604,-0.21696141371483524,bridging fibrosis,0.007800214183923604
OMG,seq.16908.5,0.49614290373452075,-0.1420590603983939,1.1343448678674353,11.730016152392666,3.683387810471436,3.687159537376018e-4,0.007824369430049402,-0.2225471359363853,bridging fibrosis,0.007824369430049402
PRPSAP2,seq.19150.20,-0.25369998175005337,-0.580190501001175,0.07279053750106829,14.698947669347067,-3.681375137253385,3.710279763555247e-4,0.007826576957147474,-0.2284645776557026,bridging fibrosis,0.007826576957147474
NLGN1,seq.15620.4,0.1985725168343622,-0.05698509040318503,0.45413012407190945,10.209703296715134,3.6812095555018933,3.71240865126803e-4,0.007826576957147474,-0.22899522276007378,bridging fibrosis,0.007826576957147474
F10,seq.4878.3,-0.2170831962103418,-0.4965126993319924,0.062346306911308796,12.525201381751545,-3.6805622064932786,3.7207427530167476e-4,0.007826576957147474,-0.23106962812433096,bridging fibrosis,0.007826576957147474
FAM3B,seq.5618.50,0.2657336713644887,-0.07666411327364381,0.6081314560026212,10.366835886743095,3.677123177926477,3.7675833369055244e-4,0.007884685879459336,-0.2425295652852668,bridging fibrosis,0.007884685879459336
MADCAM1,seq.11258.41,-0.18461801507219625,-0.4225049341518712,0.05326890400747866,10.412914491738158,-3.6767468509723993,3.7702240172050877e-4,0.007884685879459336,-0.24329013960139978,bridging fibrosis,0.007884685879459336
FAM171B,seq.8851.42,0.14359002885166183,-0.041731255084668545,0.32891131278799224,8.899119406942894,3.6707870921259933,3.848766546090645e-4,0.008025679372845089,-0.2623597860115243,bridging fibrosis,0.008025679372845089
KREMEN1,seq.6512.68,0.16584800595951443,-0.04829496973084407,0.37999098164987294,11.664284190777126,3.6691598663782115,3.8704795669855003e-4,0.008045091720862211,-0.26756237290387297,bridging fibrosis,0.008045091720862211
PHYH,seq.23369.17,-0.1726040209148907,-0.39551525198496873,0.050307210155187354,10.857629984846922,-3.668421007712819,3.8803768799169084e-4,0.008045091720862211,-0.2699240798135065,bridging fibrosis,0.008045091720862211
FCGR3B,seq.3311.27,0.3808419180168579,-0.11193014429150877,0.8736139803252245,12.016703019899298,3.661823985734162,3.9726297023714286e-4,0.008212757393297953,-0.2915164651200337,bridging fibrosis,0.008212757393297953
SMS,seq.18179.56,-0.12514907069286604,-0.28759103161873645,0.03729289023300439,9.625862389442274,-3.649972724972236,4.135419567463595e-4,0.008524872051214239,-0.32877474636004855,bridging fibrosis,0.008524872051214239
CD14,seq.8969.49,0.2280744523505699,-0.06808047926654293,0.5242293839676827,10.085249400572744,3.648574559193846,4.155785359510898e-4,0.008542447683439069,-0.33329683977644997,bridging fibrosis,0.008542447683439069
SIGLEC12,seq.8352.26,-0.21734102333031563,-0.4997699580311967,0.06508791137056547,10.768278101281732,-3.6457990982812585,4.195282476975811e-4,0.008599137236187635,-0.3420572610110346,bridging fibrosis,0.008599137236187635
TNFRSF1B,seq.8368.102,0.30087571609353647,-0.0906001102305441,0.692351542417617,12.692898397730437,3.641342173118112,4.2615797240379e-4,0.008688508478877187,-0.35648081395442777,bridging fibrosis,0.008688508478877187
PLAUR,seq.2652.15,0.24347128764127268,-0.07331742541753888,0.5602600007000842,12.346668977041812,3.6411474522064533,4.262968817079035e-4,0.008688508478877187,-0.35684734338027635,bridging fibrosis,0.008688508478877187
EPHB2,seq.8348.4,0.28002718496762014,-0.08450500031936681,0.6445593702546071,11.534511853455035,3.6395154214270447,4.2884281155888945e-4,0.008715777141964472,-0.36228407896729475,bridging fibrosis,0.008715777141964472
CD109,seq.3290.50,0.28064092953250047,-0.08526403538579613,0.6465458944507971,10.12588516042867,3.6339714136781183,4.37243617223287e-4,0.008844731920152931,-0.3801411787094793,bridging fibrosis,0.008844731920152931
TDO2,seq.9880.33,-0.2819068599037045,-0.6494827765072095,0.08566905669980052,11.638948702739988,-3.6336060805768424,4.376395419950931e-4,0.008844731920152931,-0.3810440614381818,bridging fibrosis,0.008844731920152931
KYAT3,seq.12682.5,-0.33791304913823617,-0.7787556496707191,0.10292955139424675,9.39492390114598,-3.631785634607164,4.405374028141361e-4,0.008878428383530704,-0.3870742085765926,bridging fibrosis,0.008878428383530704
HLA-G,seq.19636.23,0.17707766248833393,-0.05417094845324541,0.40832627342991323,13.238679850988856,3.6278127371421345,4.4627821903240786e-4,0.008962645366226518,-0.3991652664462233,bridging fibrosis,0.008962645366226518
PNP,seq.15435.4,-0.33795081102701624,-0.7793744114200961,0.10347278936606363,12.128031630174922,-3.6274108128376543,4.472006003938387e-4,0.008962645366226518,-0.4009410019899633,bridging fibrosis,0.008962645366226518
C1orf162,seq.6896.3,-0.652955668963743,-1.5060497905407106,0.2001384526132245,11.601984727819334,-3.626482168082492,4.486272249066579e-4,0.008966330824657996,-0.40388285916358413,bridging fibrosis,0.008966330824657996
COL28A1,seq.10702.1,0.21362829080644874,-0.06593815024203631,0.4931947318549338,12.11646750328241,3.620211482489825,4.5806182393972895e-4,0.009124668846730704,-0.42323458710840267,bridging fibrosis,0.009124668846730704
CCL19,seq.4922.13,0.4102620290794157,-0.12674997994065057,0.947274038099482,8.600868819474108,3.6197295629179655,4.5913120549615345e-4,0.009124668846730704,-0.42525705647931833,bridging fibrosis,0.009124668846730704
SARS1,seq.18178.13,-0.15855822709529133,-0.3661399430479942,0.049023488857411535,10.081792685597945,-3.6187609648922483,4.6034365352875617e-4,0.009124668846730704,-0.4278232302490874,bridging fibrosis,0.009124668846730704
FCGR2B,seq.22960.8,0.8448035201179682,-0.2625124852913474,1.9521195255272838,12.762054609132448,3.6147888695892254,4.669637119139644e-4,0.00921586397814291,-0.4408765575845024,bridging fibrosis,0.00921586397814291
JAML,seq.8232.90,0.4037626662555233,-0.12551340056502164,0.9330387330760683,11.000788829693187,3.6144540027223555,4.674991290367713e-4,0.00921586397814291,-0.44193461137696666,bridging fibrosis,0.00921586397814291
ARNT,seq.21951.32,-0.1521994742416379,-0.35186446054058607,0.047465512057310255,9.967328871675626,-3.611365568262821,4.7214569773889876e-4,0.009282101387428214,-0.4511962116088455,bridging fibrosis,0.009282101387428214
CNTN2,seq.3296.92,0.3868183675211095,-0.1209047271677714,0.8945414622099903,10.500384437791405,3.6097653193260233,4.750571334085194e-4,0.009313959830278445,-0.45674117023064653,bridging fibrosis,0.009313959830278445
SHH,seq.2743.5,0.30362540501996915,-0.09539775626913594,0.7026485663090742,8.893523190169795,3.6052783535156205,4.8239813886795493e-4,0.009431114190928272,-0.47089685908794454,bridging fibrosis,0.009431114190928272
PDGFRA,seq.10366.11,0.31749234573803325,-0.09984229436551567,0.7348269858415821,10.23111821861857,3.604521534278204,4.836468815860653e-4,0.009431114190928272,-0.4732831708487142,bridging fibrosis,0.009431114190928272
AKR1B10,seq.16081.38,0.8388573198313667,-0.264884311609215,1.9425989512719484,12.831684186621015,3.600969754619169,4.895482442407432e-4,0.009520459790288309,-0.48447705886154147,bridging fibrosis,0.009520459790288309
SIGLEC11,seq.20538.71,0.6163993452959257,-0.19597345206161798,1.4287721426534694,9.281582158447042,3.5950554658765155,4.995263978860008e-4,0.009688395055772837,-0.5030978124576349,bridging fibrosis,0.009688395055772837
BGN,seq.3284.75,0.3638151417102924,-0.1159209639348242,0.843551247355409,12.409613036395495,3.5931650247633535,5.027561763831484e-4,0.009720110749858337,-0.5090447627010972,bridging fibrosis,0.009720110749858337
ADM2,seq.8100.15,0.30962460719387525,-0.09872731573624971,0.7179765301240002,7.709478397670707,3.5925238707499823,5.038560527300094e-4,0.009720110749858337,-0.5110611569411718,bridging fibrosis,0.009720110749858337
CCL21,seq.2516.57,0.3644021009279387,-0.117639639792818,0.8464438416486953,12.237684852524156,3.5817479832291554,5.2268570378363e-4,0.01005647294079704,-0.5449091380913362,bridging fibrosis,0.01005647294079704
CELA1,seq.6107.3,0.4470093300954527,-0.1447255349058762,1.0387441950967815,14.47702425135507,3.5792186375325636,5.272008749634894e-4,0.010116367853355254,-0.5528426395225177,bridging fibrosis,0.010116367853355254
TNC,seq.5738.25,0.38611985791113396,-0.12527889431962919,0.897518610141897,12.347686576403895,3.5773486814281825,5.305626422999638e-4,0.010153871257809652,-0.5587051241496717,bridging fibrosis,0.010153871257809652
MDK,seq.2911.27,0.2399707921102836,-0.0781539237152461,0.5580955079358133,10.497609553020052,3.573829338730411,5.36709357317334e-4,0.010219198627422064,-0.5694141462408906,bridging fibrosis,0.010219198627422064
GSTP1,seq.13576.15,-0.16447370215309082,-0.3825419561660758,0.053594551859894146,11.469320860379668,-3.573256852749457,5.376394712633856e-4,0.010219198627422064,-0.5710527681193716,bridging fibrosis,0.010219198627422064
ARHGEF10,seq.9061.3,-0.19489014724545256,-0.45330937982697395,0.06352908533606882,9.137786032767218,-3.572936228881302,5.382252915343568e-4,0.010219198627422064,-0.5720569981460741,bridging fibrosis,0.010219198627422064
HS3ST4,seq.19370.30,-0.09476334652260254,-0.22051601218214653,0.030989319136941446,10.544682195217097,-3.5701248411411086,5.433879547544634e-4,0.010280812372540573,-0.5808595914232191,bridging fibrosis,0.010280812372540573
LRP4,seq.19558.10,0.19588195575755288,-0.0640936959392008,0.4558576074543066,10.997594762022038,3.5696198625115945,5.443202115468467e-4,0.010280812372540573,-0.5824401356406126,bridging fibrosis,0.010280812372540573
NR1H2,seq.9016.12,-0.13173081225150518,-0.3066037141597475,0.04314208965673716,10.8205004235507,-3.568823469456789,5.457935300767666e-4,0.010281724071811672,-0.5849324325138623,bridging fibrosis,0.010281724071811672
UST,seq.8364.74,0.18709345597199342,-0.061581673806543974,0.4357685857505308,9.443432332192662,3.5644001852990503,5.540453958344764e-4,0.010409993570171217,-0.5987671700992507,bridging fibrosis,0.010409993570171217
SOCS3,seq.11440.58,-0.22964738015190483,-0.5350712795366296,0.07577651923281992,9.781000373262353,-3.5623179697743375,5.581009371848694e-4,0.01045895652412684,-0.6054442827324014,bridging fibrosis,0.01045895652412684
FLRT2,seq.13122.19,0.2338206892897897,-0.07731804413892904,0.5449594227185084,12.873395047036583,3.560320299936793,5.617610313312001e-4,0.010482753741269136,-0.6115160601688236,bridging fibrosis,0.010482753741269136
CFHR5,seq.16055.3,-0.37690692126545916,-0.8785025201065291,0.1246886775756108,15.614456556431904,-3.560239336456111,5.622766040015462e-4,0.010482753741269136,-0.6122343225515934,bridging fibrosis,0.010482753741269136
OPCML,seq.15622.13,0.24296330384565057,-0.08174829644572557,0.5676749041370267,10.699722135695016,3.5449957345554144,5.917809521488732e-4,0.011004380334417835,-0.6594508429793047,bridging fibrosis,0.011004380334417835
NTM,seq.20550.38,0.22933612072230883,-0.07722730461206886,0.5358995460566865,12.850234440570913,3.5441519688325704,5.933473189527391e-4,0.011005143717850933,-0.6619276033873032,bridging fibrosis,0.011005143717850933
SPOCK1,seq.5490.53,-0.16060860404778016,-0.37543661316009314,0.05421940506453282,10.769963658510237,-3.541914857821189,5.97847571533442e-4,0.01103973502607577,-0.6688886869127932,bridging fibrosis,0.01103973502607577
C14orf93,seq.6439.59,-0.20225949302885396,-0.4728152715050833,0.0682962854473754,12.665612490590155,-3.5417044237638593,5.982725426466564e-4,0.01103973502607577,-0.6695433059533782,bridging fibrosis,0.01103973502607577
H2BC12,seq.22403.13,0.44037128499510086,-0.14964884185998134,1.0303914118501831,9.000284910100987,3.536315175715309,6.096366977221345e-4,0.011220736668533675,-0.6867506440962989,bridging fibrosis,0.011220736668533675
C11orf87,seq.11116.16,-0.18568282235124453,-0.43454882142824836,0.06318317672575927,11.58518385702869,-3.534812453379026,6.123495577141077e-4,0.011241989971774268,-0.6909661413662551,bridging fibrosis,0.011241989971774268
KL,seq.15384.15,0.31099675000511084,-0.1065139450167753,0.728507445026997,11.53919877540774,3.5292875536513613,6.242488921521756e-4,0.01143135978903032,-0.7085652340656194,bridging fibrosis,0.01143135978903032
APOL1,seq.11510.31,-0.21238361705003117,-0.49765928241467716,0.07289204831461482,15.378721339802716,-3.52708965753893,6.28494879401758e-4,0.011479976088313124,-0.7149328762967206,bridging fibrosis,0.011479976088313124
KITLG,seq.9377.25,-0.3210360760925997,-0.7525435283231077,0.11047137613790825,10.552536471572523,-3.525042333569358,6.332352841740121e-4,0.011537354988170448,-0.7217265321278168,bridging fibrosis,0.011537354988170448
PCYT1A,seq.23349.5,0.41749713518049286,-0.14484193980230314,0.9798362101632889,10.368158967790846,3.5176614267240938,6.491507082947633e-4,0.01179753743160382,-0.7445798756635025,bridging fibrosis,0.01179753743160382
ADGRF5,seq.6409.57,0.319369416168166,-0.11170474439359857,0.7504435767299306,10.19343639649182,3.510266845082777,6.654735598840615e-4,0.012063798328049003,-0.767438068202634,bridging fibrosis,0.012063798328049003
APOL1,seq.9506.10,-0.19475196142518036,-0.45837579437142645,0.06887187152106572,10.842718740204804,-3.4999140863999645,6.885601809747022e-4,0.012451031843941043,-0.7989434463779492,bridging fibrosis,0.012451031843941043
RAB27A,seq.9504.19,0.26086830768492425,-0.0926828227426934,0.6144194381125418,9.443174253701134,3.495971548769132,6.981327336574646e-4,0.012592252670034472,-0.8115211976393653,bridging fibrosis,0.012592252670034472
GBA1,seq.18331.3,0.24047283305725445,-0.08549332050970268,0.5664389866242115,12.464780681416233,3.49505267615325,6.99860474107252e-4,0.012592252670034472,-0.8139184235835248,bridging fibrosis,0.012592252670034472
REG1B,seq.16770.3,0.38319625307654764,-0.1364231135221517,0.902815619675247,14.220764601712029,3.4940951196348906,7.025301695328994e-4,0.012596423808598748,-0.8172971867659955,bridging fibrosis,0.012596423808598748
RPL12,seq.19183.164,0.30931990332234727,-0.11017392964396416,0.7288137362886586,13.53300167568442,3.493624241371943,7.035840325523625e-4,0.012596423808598748,-0.8186916452049697,bridging fibrosis,0.012596423808598748
GDI2,seq.2647.66,-0.2270162871934562,-0.5351448173361767,0.08111224294926431,14.356512640038225,-3.4904813179762417,7.106458579046859e-4,0.012691361051441358,-0.8279850571849723,bridging fibrosis,0.012691361051441358
