gene_name_biomart,feature_id,effect_size,conf.low,conf.high,AveExpr,t,p_value,adj.P.Val,B,term,padj
TNFSF8,ENSG00000106952,0.6782740490357907,-1.4677052437487585,2.8242533418203397,-2.257575971068398,1.5635507448794803,0.12094363945031235,0.3724016311777508,-4.620153965719986,bridging fibrosis,0.3724016311777508
SPRED1,ENSG00000166068,0.22723747583979703,-0.2786968432935313,0.7331717949731253,4.725135493483118,2.221867329688055,0.028446142680504383,0.151027424955478,-4.620335435873173,bridging fibrosis,0.151027424955478
EXT1,ENSG00000182197,0.18992279356042363,-0.20874204337640473,0.5885876304972519,6.500264757955106,2.356684604093014,0.020300854388625653,0.11980207173349075,-4.620413891594369,bridging fibrosis,0.11980207173349075
novel transcript,ENSG00000261582,-0.6799282111727721,-2.8691536944633023,1.5092972721177582,-6.899291246596741,-1.536402031923415,0.12745931389317355,0.3830871571280655,-4.621220381454658,bridging fibrosis,0.3830871571280655
CRBN,ENSG00000113851,-0.13850463681504027,-0.4373756994375082,0.16036642580742766,5.4892922835395215,-2.292517986816459,0.023877458723278688,0.13374007583664035,-4.621655925978082,bridging fibrosis,0.13374007583664035
TMEM140,ENSG00000146859,-0.3357196981912941,-1.288059703962127,0.6166203075795389,0.8245155038296531,-1.7438820287890318,0.08411756316691406,0.3027216488320028,-4.622035048730096,bridging fibrosis,0.3027216488320028
JAZF1,ENSG00000153814,0.3644529876972321,-0.5592912664573466,1.2881972418518108,2.669930994274455,1.951740487910346,0.0536428813545976,0.22928219688778917,-4.62355363131723,bridging fibrosis,0.22928219688778917
IQCC,ENSG00000160051,-0.7798562581176891,-3.185369765903427,1.6256572496680488,-1.1014901094116851,-1.6037588586078435,0.11178262151792409,0.3559440340518291,-4.623575843179698,bridging fibrosis,0.3559440340518291
GNG12,ENSG00000172380,0.22718498943992171,-0.3987665364149727,0.8531365152948162,1.3505313707728825,1.795441409998791,0.07547096986832999,0.28340554294461956,-4.623776031833874,bridging fibrosis,0.28340554294461956
novel protein,ENSG00000286001,-0.9287719886054058,-3.811434757608993,1.9538907803981815,-1.3025092642844904,-1.5938504757852203,0.11398692788902688,0.3594788665397898,-4.623850405952391,bridging fibrosis,0.3594788665397898
novel protein,ENSG00000131152,0.8472710894422987,-1.8857903250726311,3.5803325039572282,-6.6626556849753324,1.5335760005842285,0.12815318552635552,0.38404125933243305,-4.625220620116444,bridging fibrosis,0.38404125933243305
PIK3CD,ENSG00000171608,0.30678812018605944,-0.4128203961539911,1.02639663652611,3.83620766407599,2.108990145944121,0.03733267655428651,0.18040126201868667,-4.626055683331236,bridging fibrosis,0.18040126201868667
TSBP1,ENSG00000204296,0.6030084517527464,-1.34330199724482,2.549318900750313,-7.3339626706224825,1.5326521249897351,0.12838066846182533,0.38430919829948745,-4.626148192717695,bridging fibrosis,0.38430919829948745
USP5,ENSG00000111667,-0.1624995966208974,-0.5267320432563154,0.20173285001452063,4.616235838036299,-2.2070184452011556,0.02949818063112272,0.15474235271895484,-4.626238913094577,bridging fibrosis,0.15474235271895484
RARRES1,ENSG00000118849,0.7479440232102712,-1.4477066808448178,2.94359472726536,0.19026595813916583,1.6851483961845803,0.09494128156594761,0.3251335951342421,-4.62739112866794,bridging fibrosis,0.3251335951342421
KRT6C,ENSG00000170465,0.9549443630976469,-2.126104412060832,4.035993138256126,-6.015129513455174,1.53324586663973,0.128234436824102,0.3841477019938653,-4.62740173582966,bridging fibrosis,0.3841477019938653
GSTA3,ENSG00000174156,-0.5320472483621098,-2.2472239761327164,1.183129479408497,-5.422934163420461,-1.5345238146369065,0.12792013877405325,0.38353852536158034,-4.628651668163294,bridging fibrosis,0.38353852536158034
SHISA6,ENSG00000188803,0.5273428959960665,-1.1771246081298798,2.231810400122013,-7.206849552831858,1.5305117945818787,0.12890889837166147,0.38536670846664967,-4.62896720538689,bridging fibrosis,0.38536670846664967
TRIM62,ENSG00000116525,0.6082857955975399,-1.2575642415955541,2.474135832790634,-0.8617457168697944,1.6127358727956032,0.10981509254184679,0.3527511381872927,-4.629001086784754,bridging fibrosis,0.3527511381872927
CPAMD8,ENSG00000160111,-0.5098834639827904,-1.9442404208546304,0.9244734928890496,1.0230831396305076,-1.7585146474472693,0.08158472253733748,0.2976344299404555,-4.629455623079488,bridging fibrosis,0.2976344299404555
PPP2R3A,ENSG00000073711,0.4598616064968833,-0.7143651897659264,1.634088402759693,2.5920617236047323,1.9373472557910807,0.055399849517651416,0.23350070687944519,-4.63142837153874,bridging fibrosis,0.23350070687944519
MAFF,ENSG00000185022,0.5795650379403386,-1.2857938451210846,2.4449239210017617,-4.496130267502725,1.5369936948917218,0.12731441968504945,0.3829997048997915,-4.631987385700567,bridging fibrosis,0.3829997048997915
PZP,ENSG00000126838,-0.8497383832422652,-2.6838462601579423,0.9843694936734116,5.546958298046221,-2.291884179143288,0.023915391598439136,0.13384795627657414,-4.632821838177158,bridging fibrosis,0.13384795627657414
ITIH4,ENSG00000055955,-0.2030217435469593,-0.6125140211175972,0.2064705340236786,10.390188364630943,-2.4526136658851043,0.01583643103625252,0.10093389028820975,-4.63299297560841,bridging fibrosis,0.10093389028820975
WDR86,ENSG00000187260,0.7239797388921971,-1.5952523254654287,3.043211803249823,-3.1550294769643896,1.5442389852134784,0.1255506220645446,0.38012655498084663,-4.6333815217160925,bridging fibrosis,0.38012655498084663
ZDHHC24,ENSG00000174165,0.42567171389736125,-0.8076004169310366,1.658943844725759,0.5030871650446226,1.7074507322790171,0.09070495384608179,0.3161595336216019,-4.633482506422387,bridging fibrosis,0.3161595336216019
SLC8A3,ENSG00000100678,0.8425637040835529,-1.8761028179174657,3.5612302260845716,-4.942738397347417,1.5331304664550207,0.1282628482541875,0.3841658709312502,-4.633704190160929,bridging fibrosis,0.3841658709312502
KCNJ11,ENSG00000187486,0.9408665713717264,-2.0826264157510606,3.9643595584945137,-3.7701474082632105,1.5393996359848459,0.1267265598834713,0.381814291020708,-4.634865608789427,bridging fibrosis,0.381814291020708
PIK3R5,ENSG00000141506,0.4105655881691606,-0.6941508136368557,1.5152819899751768,1.8000012148453624,1.8385017621700877,0.0688258758029992,0.26851102122642206,-4.634872188926774,bridging fibrosis,0.26851102122642206
LILRB3,ENSG00000204577,0.5764629407424139,-0.9116305024728218,2.0645563839576497,2.443109378765967,1.9163441109757662,0.058050800625084165,0.24074090422374755,-4.634891844221994,bridging fibrosis,0.24074090422374755
GPR142,ENSG00000257008,-0.6966714384634688,-2.955261770904655,1.561918893977717,-5.993300365826469,-1.5258886683296893,0.13005572312193053,0.38772217560582434,-4.6372544410302865,bridging fibrosis,0.38772217560582434
CELF6,ENSG00000140488,-0.8966919267159107,-3.6153659130269986,1.821982059595177,-0.4550578039337127,-1.6316178002314434,0.1057672919415469,0.34574880815299697,-4.6374557668339955,bridging fibrosis,0.34574880815299697
OPHN1,ENSG00000079482,0.4252535346376417,-0.7226091039753942,1.5731161732506775,1.765154175620097,1.8326955204086468,0.06969241961039138,0.2702789932613002,-4.638000472320903,bridging fibrosis,0.2702789932613002
PRSS36,ENSG00000178226,0.6669725686562652,-1.4725335756962696,2.8064787130088,-2.905810416438368,1.5421504365905911,0.12605706673739392,0.38077348284597146,-4.63813795564495,bridging fibrosis,0.38077348284597146
TSC2,ENSG00000103197,-0.11708635198607077,-0.36001609176602506,0.1258433877938835,7.3353751736885595,-2.3842835187668676,0.018914275536166345,0.11435230942379689,-4.638924869591124,bridging fibrosis,0.11435230942379689
CCN1,ENSG00000142871,0.6354006828505131,-1.0897772963044576,2.360578662005484,1.6759350335232537,1.8219903727398863,0.07131391135062125,0.2736813849235098,-4.638987301099795,bridging fibrosis,0.2736813849235098
CELF1,ENSG00000149187,-0.11937090838033941,-0.3754832646170677,0.13674144785638886,5.782637324083036,-2.305686590132379,0.023101216021900548,0.13067501702016418,-4.639953305749398,bridging fibrosis,0.13067501702016418
KIF26A,ENSG00000066735,0.49779955642331264,-0.9980830590221739,1.9936821718687991,-0.21488985921877324,1.6462253950315855,0.10271888259235638,0.340328902742741,-4.640109003025077,bridging fibrosis,0.340328902742741
TRPM6,ENSG00000119121,-0.8310456433535954,-3.375170572695702,1.7130792859885116,-0.6738183664459699,-1.6159158849347006,0.10912481179107414,0.3517103061362515,-4.64027294295672,bridging fibrosis,0.3517103061362515
SLAMF7,ENSG00000026751,0.5349326537075265,-0.8983704518126949,1.968235759227748,1.89438103341202,1.8462621824246905,0.0676817239021794,0.26588149946572065,-4.640412046977051,bridging fibrosis,0.26588149946572065
ADGRD1,ENSG00000111452,0.360954372366616,-0.5143994816205949,1.236308226353827,3.3879909985062175,2.0398628347385426,0.043884195011074316,0.2004593844520136,-4.64093601539297,bridging fibrosis,0.2004593844520136
ZSCAN5A,ENSG00000131848,0.5565631369577579,-1.108739487020997,2.221865760936513,-0.10624720908418869,1.6533072814704772,0.10126671391522896,0.3375245385321374,-4.641255945055034,bridging fibrosis,0.3375245385321374
ZNF653,ENSG00000161914,0.5039067542108712,-0.9937327863193984,2.0015462947411407,0.050953812762464634,1.6644669971898673,0.09901207680494038,0.3331635513941681,-4.642306438030186,bridging fibrosis,0.3331635513941681
IGKV1D-42,ENSG00000211633,0.6905850749720961,-1.5565444513047297,2.937714601248922,-6.833649437396682,1.5202723209056488,0.1314597182758979,0.3906276827228632,-4.642649481540716,bridging fibrosis,0.3906276827228632
GOLGA8G,ENSG00000183629,0.8835866360936669,-1.9837745660968302,3.750947838284164,-5.297060708280311,1.524400353425666,0.13042662281878287,0.3884259433877777,-4.642884149182219,bridging fibrosis,0.3884259433877777
DECR1,ENSG00000104325,-0.17303110237954372,-0.5305757027613256,0.1845134980022382,7.689301895077825,-2.394011639553918,0.018445941058556133,0.11218792793706642,-4.643384795725995,bridging fibrosis,0.11218792793706642
ZNF829,ENSG00000185869,0.46561489895616465,-0.9203802877333538,1.851610085645683,0.031274804070648844,1.6618715504635342,0.09953278395284978,0.33419272933663724,-4.643948652204388,bridging fibrosis,0.33419272933663724
PSMC3,ENSG00000165916,-0.1546723786948393,-0.48438222623506477,0.17503746884538618,6.053025970133701,-2.320668742353004,0.022245178738040598,0.1276586701484169,-4.645421289537522,bridging fibrosis,0.1276586701484169
CHST12,ENSG00000136213,0.28613256511176355,-0.5238045375187894,1.0960696677423165,1.0135440696556037,1.747625209333827,0.08346356774430393,0.30135241547563635,-4.645664116884623,bridging fibrosis,0.30135241547563635
C3orf52,ENSG00000114529,0.8199411154785662,-1.828836904415863,3.4687191353729956,-3.7547298099617925,1.5313321733584289,0.12870622818707644,0.38489397131723463,-4.6458048268654,bridging fibrosis,0.38489397131723463
MARCHF10,ENSG00000173838,0.5469333684637661,-1.2358075527229633,2.3296742896504954,-7.018037670467946,1.5176739988502186,0.13211327591145844,0.3916943351851731,-4.645956448389404,bridging fibrosis,0.3916943351851731
MAPK11,ENSG00000185386,0.6103767983617703,-1.3371146091715305,2.557868205895071,-2.002213277860096,1.550439318238161,0.12405659648437585,0.3778548112035492,-4.646982403658706,bridging fibrosis,0.3778548112035492
MAGIX,ENSG00000269313,-0.6173305183408825,-2.5876301176154417,1.352969080933677,-2.0154984668488547,-1.5499503442720588,0.12417390569498174,0.37789016959783345,-4.647118418846959,bridging fibrosis,0.37789016959783345
SCARA3,ENSG00000168077,0.5018141569017213,-0.9665064520562906,1.9701347658597332,0.41187056345617495,1.690652384624154,0.0938811339194501,0.32280393869060975,-4.647350300980802,bridging fibrosis,0.32280393869060975
PYGO2,ENSG00000163348,-0.4462401234339532,-1.8199605235794933,0.9274802767115868,-0.7385784363297709,-1.606950784579746,0.11107982640926704,0.35484209723958005,-4.647617604822523,bridging fibrosis,0.35484209723958005
PLK5,ENSG00000185988,-0.6810610631726519,-2.9026283887441746,1.5405062623988706,-6.329994912188167,-1.5165574938927289,0.13239489432579402,0.39212572796801737,-4.648427554088892,bridging fibrosis,0.39212572796801737
SLC26A1,ENSG00000145217,-0.24904915191456944,-0.9040591489178199,0.405960845088681,2.2213393996271265,-1.8809161932958738,0.06276450288596674,0.2534184611969015,-4.648634434454076,bridging fibrosis,0.2534184611969015
GFM1,ENSG00000168827,-0.1418358063243964,-0.4422172482670229,0.1585456356182301,6.3473409171742965,-2.3358507550179444,0.021406387634462887,0.12379036810361024,-4.649195239952762,bridging fibrosis,0.12379036810361024
SAXO1,ENSG00000155875,-0.721864559394009,-3.077477406277098,1.6337482874890803,-6.065575573588249,-1.5159473309346445,0.1325489962144186,0.39234625222573694,-4.650095131041432,bridging fibrosis,0.39234625222573694
TCTE1,ENSG00000146221,-0.7015723457342633,-2.991033591852677,1.5878889003841505,-5.814691213792423,-1.5159032076632672,0.13256014538607486,0.39234625222573694,-4.651220335564256,bridging fibrosis,0.39234625222573694
TM6SF1,ENSG00000136404,0.7364236391753852,-1.4189533161617054,2.891800594512476,0.4385546607725356,1.6901949210949574,0.09396887948985626,0.32291293876384997,-4.65165398776554,bridging fibrosis,0.32291293876384997
CLEC4E,ENSG00000166523,0.7657912191512218,-1.706678520844747,3.2382609591471905,-2.8404204897295378,1.5321867552873423,0.12849537547616308,0.38446296782161654,-4.652112516621774,bridging fibrosis,0.38446296782161654
SRP19,ENSG00000153037,-0.3591389832191086,-1.2578060636212,0.5395280971829828,2.9749606011781364,-1.976951533239661,0.05067909390364229,0.22152767718369856,-4.65254669093118,bridging fibrosis,0.22152767718369856
C3orf33,ENSG00000174928,-0.6071791853767028,-2.559164625071483,1.3448062543180774,-2.2702020983368594,-1.5387660929487197,0.12688114944108866,0.38208025576467203,-4.653531440115148,bridging fibrosis,0.38208025576467203
VEGFD,ENSG00000165197,-0.8639250470587518,-3.600097650125192,1.8722475560076879,-1.5460477300847832,-1.5619419239580243,0.12132224112307036,0.372876055798768,-4.653558094795726,bridging fibrosis,0.372876055798768
CYP46A1,ENSG00000036530,-0.677276542673826,-2.823773811396123,1.469220726048471,-1.5360864923654622,-1.5608745539526094,0.12157394235019135,0.37338407845114735,-4.655610618013341,bridging fibrosis,0.37338407845114735
NARS2,ENSG00000137513,-0.15958944875249406,-0.5322110151753211,0.21303211767033295,4.020489553389962,-2.11869525559312,0.036484098901078205,0.17789214372500334,-4.656362446964982,bridging fibrosis,0.17789214372500334
CTSH,ENSG00000103811,-0.18503117524863733,-0.5831465592209772,0.2130842087237026,5.800104053118073,-2.2991550178057882,0.023483406387489546,0.1322620082006865,-4.65693499926893,bridging fibrosis,0.1322620082006865
TM4SF19,ENSG00000145107,-0.8798325992550389,-3.7534039978006195,1.9937387992905418,-5.0541084638121,-1.5146432841891917,0.13287881677073082,0.39288579334281254,-4.657411919087058,bridging fibrosis,0.39288579334281254
MCC,ENSG00000171444,-0.19001951647044338,-0.6121342588539753,0.2320952259130886,4.941248285928593,-2.2268963072680084,0.02809734968872319,0.14980342053349177,-4.657781672149633,bridging fibrosis,0.14980342053349177
C3orf85,ENSG00000241224,-0.6547693306031165,-2.6189851899851493,1.3094465287789165,-0.008046017998306797,-1.6490408808367818,0.10213955647273654,0.3390593880605437,-4.658766448497316,bridging fibrosis,0.3390593880605437
CAMSAP1,ENSG00000130559,0.16393551595281808,-0.214998745557826,0.5428697774634621,4.198343095890657,2.140136552146888,0.034668266833391186,0.17229470736491279,-4.659997686591852,bridging fibrosis,0.17229470736491279
CSPG5,ENSG00000114646,-0.7109629633587851,-3.037658657100631,1.615732730383061,-5.126177962404417,-1.5116097968403954,0.13364854228722303,0.3945542362826046,-4.660901318314417,bridging fibrosis,0.3945542362826046
ST7,ENSG00000004866,-0.12121687255161857,-0.38452417564498564,0.14209043054174852,5.525972692014259,-2.277364133528126,0.024799043317264527,0.13713985998329004,-4.661001677749809,bridging fibrosis,0.13713985998329004
DKK1,ENSG00000107984,0.5713535542955525,-1.305132982790087,2.447840091381192,-6.927332093905275,1.5062317127297404,0.13502178898560735,0.3973414970335916,-4.6610138064156095,bridging fibrosis,0.3973414970335916
RNF5,ENSG00000204308,-0.21505353464229163,-0.6983426397034902,0.268235570418907,4.71273125555385,-2.20126276228992,0.029915008151209815,0.15640681061514267,-4.661043838386167,bridging fibrosis,0.15640681061514267
RAET1G,ENSG00000203722,0.9688790445987009,-2.206487186411952,4.144245275609354,-5.530996239681167,1.5094128663458657,0.13420817918038483,0.39586832374282455,-4.661229338428621,bridging fibrosis,0.39586832374282455
DYDC2,ENSG00000133665,0.6872198534074265,-1.5698494433173569,2.94428915013221,-6.687078866684172,1.5062016227303932,0.1350295032024474,0.3973414970335916,-4.661280699537868,bridging fibrosis,0.3973414970335916
IFT52,ENSG00000101052,0.5096645179734153,-0.8234306940301915,1.842759729977022,2.3619664804565357,1.8912787276315841,0.061353641996492465,0.25005840648652966,-4.661558474554343,bridging fibrosis,0.25005840648652966
ZNF584,ENSG00000171574,0.3912539281575091,-0.7216037316030441,1.5041115879180624,1.029939897817232,1.7392074942717164,0.08494018334496871,0.3047304003980457,-4.661976054453299,bridging fibrosis,0.3047304003980457
SLC45A3,ENSG00000158715,-0.4119940149227423,-1.4841990770756304,0.6602110472301457,2.4424517721786927,-1.9008391158081892,0.06007571301988729,0.2464187706570365,-4.662814306089912,bridging fibrosis,0.2464187706570365
MAP7D1,ENSG00000116871,0.2946935844655468,-0.4552539051381353,1.044641074069229,2.774433012566244,1.9438919990580337,0.05459499728317068,0.23140621089740196,-4.66369441151452,bridging fibrosis,0.23140621089740196
LGALS2,ENSG00000100079,0.8585660273454097,-1.881701494477316,3.5988335491681354,-1.658821707587085,1.5499334213946996,0.12417796721525565,0.37789016959783345,-4.663803933161908,bridging fibrosis,0.37789016959783345
GRK5,ENSG00000198873,0.19858395234156398,-0.27144508241506526,0.6686129870981933,3.836127957748987,2.0900263936370447,0.03904006448387234,0.18597144935161347,-4.664112685938655,bridging fibrosis,0.18597144935161347
OR9A2,ENSG00000179468,-0.7283231783363158,-3.1212461289067326,1.6645997722341008,-5.90964756925702,-1.5056628081003756,0.13516769838262035,0.3974776567784268,-4.664224549427007,bridging fibrosis,0.3974776567784268
ARHGAP24,ENSG00000138639,0.21325525557295918,-0.2990497350384571,0.7255602461843755,3.6175988766353058,2.0592233920986343,0.04195677689132972,0.19484763260790816,-4.665476628796574,bridging fibrosis,0.19484763260790816
ADAMTSL1,ENSG00000178031,0.5510572689190862,-0.9822615961727557,2.0843761340109284,1.4296571039063024,1.7778559236810736,0.07833348976887254,0.290452440256983,-4.667392428676608,bridging fibrosis,0.290452440256983
IFFO1,ENSG00000010295,0.40089802630775373,-0.6178765705343854,1.4196726231498928,2.811646197504101,1.9466510910332693,0.05425866915205756,0.23048933307773778,-4.6678299476107306,bridging fibrosis,0.23048933307773778
RIMS1,ENSG00000079841,0.8525323954522482,-1.9419813215600525,3.6470461124645492,-4.481882033778543,1.509165789033859,0.1342712334501533,0.39591918631625717,-4.6690264915531285,bridging fibrosis,0.39591918631625717
DIAPH2,ENSG00000147202,-0.16618733110420125,-0.5159346016469215,0.18355993943851906,6.831228964748944,-2.3505845974543207,0.0206191955163728,0.12073966223442743,-4.669482946213881,bridging fibrosis,0.12073966223442743
FBXO32,ENSG00000156804,0.46956514224394225,-0.8694004320032584,1.8085307164911428,1.0339917363862838,1.7348372773197909,0.0857152081981022,0.30649304379482756,-4.669700892108195,bridging fibrosis,0.30649304379482756
UQCRC2,ENSG00000140740,-0.1252113077843442,-0.3878160279063961,0.1373934123377077,7.023713939990285,-2.3587033850859545,0.020196462281546826,0.11938982576488949,-4.669753790548093,bridging fibrosis,0.11938982576488949
CLCA2,ENSG00000137975,0.5823288536968084,-1.3392549257437487,2.503912633137366,-7.1431872307169,1.4991368927030648,0.13685028014711118,0.39989403810117885,-4.670197957002267,bridging fibrosis,0.39989403810117885
TMEM145,ENSG00000167619,0.7631394755033424,-1.752299926690422,3.2785788776971065,-5.726599628193858,1.5007984288692986,0.13642033731981199,0.3993945681864753,-4.671443015362354,bridging fibrosis,0.3993945681864753
novel protein,ENSG00000285625,-1.1765547644159857,-5.046372205440688,2.6932626766087173,-4.855861469372632,-1.504021262161828,0.13558940547748533,0.39817374644954073,-4.672817626022015,bridging fibrosis,0.39817374644954073
RDH10,ENSG00000121039,-0.22564680036006757,-0.7236165569455795,0.2723229562254444,5.168370161000352,-2.241602069803911,0.027098773148169525,0.14582885861335937,-4.673031110515604,bridging fibrosis,0.14582885861335937
HACD4,ENSG00000188921,0.5476225766780922,-1.00426425050633,2.0995094038625144,1.1690885967075353,1.7456356565173323,0.08381065347344001,0.30218602978780235,-4.674678552346924,bridging fibrosis,0.30218602978780235
KIFC3,ENSG00000140859,0.21554476998709587,-0.2861697386537579,0.7172592786279497,4.139150852131769,2.1252652246252945,0.03591915448330971,0.1762722536030989,-4.674786085803531,bridging fibrosis,0.1762722536030989
KLHL32,ENSG00000186231,-0.7771447771176261,-3.291819269452179,1.737529715216927,-2.0241431760701265,-1.528806296577385,0.12933103742276525,0.3860545091916728,-4.675437470876259,bridging fibrosis,0.3860545091916728
AGMAT,ENSG00000116771,-0.2067247991952291,-0.6483801571355792,0.23493055874512095,6.195715374237821,-2.315481854481712,0.022538322607562476,0.12865749876873098,-4.675676955674474,bridging fibrosis,0.12865749876873098
PTH2R,ENSG00000144407,0.9314435511613436,-2.0813286635727177,3.9442157658954047,-1.9971137322550871,1.5294051541907798,0.1291826863325653,0.38585151775676363,-4.675717495022079,bridging fibrosis,0.38585151775676363
IGLV1-50,ENSG00000211645,-0.883544242494663,-3.7735761131448187,2.0064876281554924,-3.12515155220668,-1.5123697277906754,0.1334553875452491,0.39425335390867045,-4.676202790093712,bridging fibrosis,0.39425335390867045
TNFRSF13C,ENSG00000159958,0.5711773064850757,-1.3135706802669969,2.4559252932371485,-5.221438849396001,1.499166823305616,0.1368425258687051,0.39989403810117885,-4.67654994000571,bridging fibrosis,0.39989403810117885
L3MBTL1,ENSG00000185513,0.3650782445477436,-0.654683692664324,1.3848401817598113,1.4200728309889414,1.7710036751183786,0.07947288747425867,0.29293731282944785,-4.677042349444475,bridging fibrosis,0.29293731282944785
ARHGEF40,ENSG00000165801,-0.2485448967212989,-0.7930508806021211,0.2959610871595234,5.382828049862052,-2.2580549181336362,0.02601851768605878,0.14204992994425963,-4.677895333324972,bridging fibrosis,0.14204992994425963
C5orf34,ENSG00000172244,0.7092456224367188,-1.5672450191174776,2.985736263990915,-1.6154981463047002,1.5412145533160886,0.12628452878729463,0.3810803212444811,-4.678124393512385,bridging fibrosis,0.3810803212444811
ATP6V1G2-DDX39B,ENSG00000254870,0.5686112644659816,-1.3151846220347525,2.4524071509667156,-6.723499005719053,1.4931860415599336,0.13839884074603778,0.40266351831261793,-4.6781778102644616,bridging fibrosis,0.40266351831261793
LGALS9C,ENSG00000171916,-0.9217018330210618,-3.945640663491738,2.102236997449615,-3.555617280224437,-1.5078208903283759,0.13461485993591166,0.3966419611389376,-4.678696118716486,bridging fibrosis,0.3966419611389376
TMPRSS5,ENSG00000166682,-0.7427879236896054,-3.1758249957648124,1.6902491483856013,-3.160881542062026,-1.5102485056265655,0.13399509567663612,0.39537474031591935,-4.678733401584633,bridging fibrosis,0.39537474031591935
SRSF1,ENSG00000136450,-0.15665748323948694,-0.5142123375444435,0.2008973710654696,4.493084753808581,-2.167408505091132,0.03247217832186648,0.16547217048745935,-4.679147427143651,bridging fibrosis,0.16547217048745935
IPO5,ENSG00000065150,-0.11921858984032754,-0.370183762970137,0.13174658328948188,6.9162910932665556,-2.34997276646995,0.02065136750552475,0.12074701805072457,-4.679231633564822,bridging fibrosis,0.12074701805072457
FAT2,ENSG00000086570,-0.7939021179653695,-3.419538629766596,1.8317343938358568,-5.462289163177755,-1.4957694685076808,0.13772489423981155,0.40124301313587435,-4.6794512843476275,bridging fibrosis,0.40124301313587435
RGPD3,ENSG00000153165,-0.745817550359322,-2.427006904960206,0.9353718042415621,4.733221624633212,-2.1945641184628912,0.030406584039923863,0.15802098771199158,-4.679908909951923,bridging fibrosis,0.15802098771199158
CFB,ENSG00000243649,-0.2536323572600045,-0.7659446478807699,0.25867993336076095,11.720244459439742,-2.4490755903674613,0.015984102386467563,0.10150081181120199,-4.680082949329373,bridging fibrosis,0.10150081181120199
GRM2,ENSG00000164082,-0.7273547946065865,-3.1334343671686518,1.678724777955479,-5.384225257025625,-1.4954387385934642,0.13781102924870564,0.4013586588987156,-4.680356454540535,bridging fibrosis,0.4013586588987156
RGS6,ENSG00000182732,0.8920490518403374,-2.031951223363765,3.81604932704444,-3.017086898781363,1.5091890080874657,0.13426530694546382,0.39591918631625717,-4.681243433525457,bridging fibrosis,0.39591918631625717
ZNF837,ENSG00000152475,-0.5941519920647943,-2.5381367603321947,1.3498327762026059,-2.5792383022738643,-1.5119485277291027,0.1335624185931038,0.39450211985334915,-4.682418958335092,bridging fibrosis,0.39450211985334915
ALG10,ENSG00000139133,-0.41874207690226595,-1.3885803986275054,0.5510962448229735,4.250843723145182,-2.1358933755480356,0.03502127102659153,0.17355007732070946,-4.682426340657454,bridging fibrosis,0.17355007732070946
CDC42EP5,ENSG00000167617,0.5283062914937685,-1.2254693245057946,2.2820819074933314,-6.419251826019288,1.490198293807709,0.13918147475317288,0.4039860868932705,-4.682599049383377,bridging fibrosis,0.4039860868932705
RTN4RL2,ENSG00000186907,-0.48485944305165907,-1.8814722991232093,0.9117534130198912,0.941996014409125,-1.7174026530126465,0.08886499898442687,0.31251912664207904,-4.682872805589599,bridging fibrosis,0.31251912664207904
CLCN1,ENSG00000188037,-0.894882886388401,-3.8359999467763304,2.0462341739995287,-3.466935943012927,-1.5051722368047182,0.13529361649936608,0.3976269769203336,-4.68293261735497,bridging fibrosis,0.3976269769203336
RNF128,ENSG00000133135,-0.18036278330072258,-0.5622749448597968,0.20154937825835156,6.652336334804159,-2.336230809747634,0.02138575330429785,0.12376325946519962,-4.683064646707124,bridging fibrosis,0.12376325946519962
SEPTIN7,ENSG00000122545,0.16927774647660465,-0.1959335527022415,0.5344890456554507,5.8888822255776265,2.292915076279981,0.023853720221141236,0.1336728490466819,-4.683692065883713,bridging fibrosis,0.1336728490466819
CNIH2,ENSG00000174871,0.7832377755280538,-1.7987626711501346,3.3652382222062425,-4.010098465741668,1.5006161595787584,0.13646745002659855,0.3993972017795049,-4.684272622439483,bridging fibrosis,0.3993972017795049
TRAV23DV6,ENSG00000211803,0.823700491165373,-1.912638514816459,3.560039497147205,-6.1591274355229615,1.4891269734167434,0.13946294523648753,0.4043302597136342,-4.684752418924263,bridging fibrosis,0.4043302597136342
EIF4E2,ENSG00000135930,-0.1378323432441625,-0.44773197342973614,0.17206728694141116,4.806472427010028,-2.200201154296792,0.029992448495448774,0.15651735015222426,-4.684763320798071,bridging fibrosis,0.15651735015222426
HOXA3,ENSG00000105997,0.7125014468019228,-1.6313625279052617,3.056365421509107,-3.457048881640945,1.5037846702088598,0.13565026997702806,0.39817374644954073,-4.684842620232002,bridging fibrosis,0.39817374644954073
CCR6,ENSG00000112486,0.859903586033809,-2.000908432891187,3.720715604958805,-6.650222590556521,1.486937605129702,0.14003954513446518,0.40505311212226636,-4.686359800441141,bridging fibrosis,0.40505311212226636
CAMK1G,ENSG00000008118,0.8122298514528142,-1.8694893518973785,3.493949054803007,-4.079179731409839,1.498297143622288,0.13706797855408268,0.40015241564752463,-4.686706314977807,bridging fibrosis,0.40015241564752463
novel protein,ENSG00000283515,0.5361090230890027,-0.8748941504072938,1.947112196585299,2.3871089296988326,1.8795653618164405,0.06295040817950505,0.2536949884315096,-4.688238674634786,bridging fibrosis,0.2536949884315096
TES,ENSG00000135269,0.3333791962044956,-0.5576466644577971,1.2244050568667884,2.15996959837192,1.8508895048703196,0.06700708265695499,0.26419193059431273,-4.688245640354252,bridging fibrosis,0.26419193059431273
